elm_func,elm_n_neurons,MAE,w2vwindow_size,w2vdimensions,w2vword_min_count,w2vtraining_epochs
rbf_linf,200,1.0653519683044164,2,100,1,15
sigm,33,1.1942898881879185,2,100,1,15
lin,33,1.1659118211512136,2,100,1,15
tanh,33,1.1324300918646568,2,100,1,15
rbf_l2,33,1.1201286300360866,2,100,1,15
rbf_linf,33,1.1473987821367053,2,100,1,15
sigm,50,1.1217293965030262,2,100,1,15
lin,50,1.127579751422688,2,100,1,15
tanh,50,1.1244590514446002,2,100,1,15
rbf_l2,50,1.1302746647019006,2,100,1,15
rbf_linf,50,1.1281521877610667,2,100,1,15
sigm,75,1.1043061323021424,2,100,1,15
lin,75,1.1019779005254953,2,100,1,15
tanh,75,1.113562352555232,2,100,1,15
rbf_l2,75,1.1037200939649332,2,100,1,15
rbf_linf,75,1.1171004504264688,2,100,1,15
sigm,100,1.0817393906403734,2,100,1,15
lin,100,1.0904645520961718,2,100,1,15
tanh,100,1.0747864103597238,2,100,1,15
rbf_l2,100,1.0821614789149716,2,100,1,15
rbf_linf,100,1.083075262572127,2,100,1,15
sigm,125,1.0558418360581694,2,100,1,15
lin,125,1.0872868185056044,2,100,1,15
tanh,125,1.068056339133916,2,100,1,15
rbf_l2,125,1.0818847151355184,2,100,1,15
rbf_linf,125,1.079458776557396,2,100,1,15
sigm,150,1.0591516699615822,2,100,1,15
lin,150,1.083796620382144,2,100,1,15
tanh,150,1.0528919953250437,2,100,1,15
rbf_l2,150,1.0694676186463703,2,100,1,15
rbf_linf,150,1.0746135874714249,2,100,1,15
sigm,175,1.041213491262282,2,100,1,15
lin,175,1.0771123991830103,2,100,1,15
tanh,175,1.050581774254228,2,100,1,15
rbf_l2,175,1.050775798392148,2,100,1,15
rbf_linf,175,1.058762151667741,2,100,1,15
sigm,200,1.0362804753364543,2,100,1,15
lin,200,1.0798251993631331,2,100,1,15
tanh,200,1.03043601105276,2,100,1,15
rbf_l2,200,1.0437369459149348,2,100,1,15
rbf_linf,200,1.0581285405826724,2,100,1,15
sigm,33,1.1415661493360996,2,100,1,15
lin,33,1.1566351703426823,2,100,1,15
tanh,33,1.177905838559247,2,100,1,15
rbf_l2,33,1.1699516086520718,2,100,1,15
rbf_linf,33,1.158078176892292,2,100,1,15
sigm,50,1.1142748132569975,2,100,1,15
lin,50,1.1337532075932322,2,100,1,15
tanh,50,1.1208612268005695,2,100,1,15
rbf_l2,50,1.1311380525127643,2,100,1,15
rbf_linf,50,1.1037653709204491,2,100,1,15
sigm,75,1.0994414994924928,2,100,1,15
lin,75,1.0869507813811703,2,100,1,15
tanh,75,1.1040593757251007,2,100,1,15
rbf_l2,75,1.0932555702717275,2,100,1,15
rbf_linf,75,1.102327804359842,2,100,1,15
sigm,100,1.0714310562298583,2,100,1,15
lin,100,1.092922518654643,2,100,1,15
tanh,100,1.075746125933019,2,100,1,15
rbf_l2,100,1.0892448181500047,2,100,1,15
rbf_linf,100,1.0971002276552748,2,100,1,15
sigm,125,1.0641945433402444,2,100,1,15
lin,125,1.0867440007403206,2,100,1,15
tanh,125,1.0743668949004859,2,100,1,15
rbf_l2,125,1.0694928034809317,2,100,1,15
rbf_linf,125,1.0862457053886276,2,100,1,15
sigm,150,1.0600245063161349,2,100,1,15
lin,150,1.092230513585916,2,100,1,15
tanh,150,1.0539887121727074,2,100,1,15
rbf_l2,150,1.0546802787974983,2,100,1,15
rbf_linf,150,1.0512201807059574,2,100,1,15
sigm,175,1.0525785902660552,2,100,1,15
lin,175,1.085880576676201,2,100,1,15
tanh,175,1.0539332763202767,2,100,1,15
rbf_l2,175,1.0457930796712156,2,100,1,15
rbf_linf,175,1.0759550548746888,2,100,1,15
sigm,200,1.039966601491782,2,100,1,15
lin,200,1.0836792216609399,2,100,1,15
tanh,200,1.0332675750514446,2,100,1,15
rbf_l2,200,1.0388925119211607,2,100,1,15
rbf_linf,200,1.0552832343369847,2,100,1,15
sigm,33,1.186042392037912,5,100,1,15
lin,33,1.1600400864794778,5,100,1,15
tanh,33,1.1453812934207637,5,100,1,15
rbf_l2,33,1.138958826405282,5,100,1,15
rbf_linf,33,1.190810044940633,5,100,1,15
sigm,50,1.1258612872718277,5,100,1,15
lin,50,1.1245950608633648,5,100,1,15
tanh,50,1.1224497488005134,5,100,1,15
rbf_l2,50,1.1332414123081338,5,100,1,15
rbf_linf,50,1.1280061266974344,5,100,1,15
sigm,75,1.1105949396249863,5,100,1,15
lin,75,1.0914076157430028,5,100,1,15
tanh,75,1.1003886273563934,5,100,1,15
rbf_l2,75,1.1001962509524545,5,100,1,15
rbf_linf,75,1.0926124918420208,5,100,1,15
sigm,100,1.0805680934248323,5,100,1,15
lin,100,1.08154276157663,5,100,1,15
tanh,100,1.081119177057106,5,100,1,15
rbf_l2,100,1.0871059616909797,5,100,1,15
rbf_linf,100,1.0933075477912804,5,100,1,15
sigm,125,1.0596746881284584,5,100,1,15
lin,125,1.0861080304749522,5,100,1,15
tanh,125,1.0666024023171183,5,100,1,15
rbf_l2,125,1.0695348649234195,5,100,1,15
rbf_linf,125,1.0853162297417835,5,100,1,15
sigm,150,1.057878635223547,5,100,1,15
lin,150,1.0764522568659762,5,100,1,15
tanh,150,1.0609748379529944,5,100,1,15
rbf_l2,150,1.058818706121866,5,100,1,15
rbf_linf,150,1.09225624094184,5,100,1,15
sigm,175,1.0537465646876707,5,100,1,15
lin,175,1.0844064111910394,5,100,1,15
tanh,175,1.055935987125898,5,100,1,15
rbf_l2,175,1.0459323327071168,5,100,1,15
rbf_linf,175,1.0742446590865915,5,100,1,15
sigm,200,1.042189220296678,5,100,1,15
lin,200,1.082782054004439,5,100,1,15
tanh,200,1.045140513190154,5,100,1,15
rbf_l2,200,1.043916735951218,5,100,1,15
rbf_linf,200,1.0575494205173932,5,100,1,15
sigm,33,1.1525496938421913,5,100,1,15
lin,33,1.1573330036745577,5,100,1,15
tanh,33,1.1481298694719146,5,100,1,15
rbf_l2,33,1.2162992691472065,5,100,1,15
rbf_linf,33,1.164915870966952,5,100,1,15
sigm,50,1.1276245871758726,5,100,1,15
lin,50,1.1401613707971692,5,100,1,15
tanh,50,1.1464228192183545,5,100,1,15
rbf_l2,50,1.1433761963878681,5,100,1,15
rbf_linf,50,1.1426111604376497,5,100,1,15
sigm,75,1.091671009765641,5,100,1,15
lin,75,1.0972578142898768,5,100,1,15
tanh,75,1.0981351278408011,5,100,1,15
rbf_l2,75,1.1046828277387448,5,100,1,15
rbf_linf,75,1.0881851426730813,5,100,1,15
sigm,100,1.0927615016060175,5,100,1,15
lin,100,1.0884276881098887,5,100,1,15
tanh,100,1.069450596984098,5,100,1,15
rbf_l2,100,1.082067443883131,5,100,1,15
rbf_linf,100,1.0872662344869846,5,100,1,15
sigm,125,1.0683312043778348,5,100,1,15
lin,125,1.0904635414790567,5,100,1,15
tanh,125,1.066163026689668,5,100,1,15
rbf_l2,125,1.0806530561473349,5,100,1,15
rbf_linf,125,1.0862585714890125,5,100,1,15
sigm,150,1.06733015101125,5,100,1,15
lin,150,1.0875348792401702,5,100,1,15
tanh,150,1.0550946834852337,5,100,1,15
rbf_l2,150,1.061506650954886,5,100,1,15
rbf_linf,150,1.061977368001728,5,100,1,15
sigm,175,1.0554426633753677,5,100,1,15
lin,175,1.0875026411277184,5,100,1,15
tanh,175,1.045122633851211,5,100,1,15
rbf_l2,175,1.0313627598988586,5,100,1,15
rbf_linf,175,1.089713843010618,5,100,1,15
sigm,200,1.0422883123442854,5,100,1,15
lin,200,1.0824670666773037,5,100,1,15
tanh,200,1.0453813790294413,5,100,1,15
rbf_l2,200,1.045079478190156,5,100,1,15
rbf_linf,200,1.1488113420891068,5,100,1,15
sigm,33,1.216160891092144,5,100,1,15
lin,33,1.1695709469107294,5,100,1,15
tanh,33,1.1808642497330044,5,100,1,15
rbf_l2,33,1.1362805944505248,5,100,1,15
rbf_linf,33,1.1507967076251444,5,100,1,15
sigm,50,1.1343217111486714,5,100,1,15
lin,50,1.1274568912900471,5,100,1,15
tanh,50,1.1077136823678126,5,100,1,15
rbf_l2,50,1.1249552936429468,5,100,1,15
rbf_linf,50,1.1402425223371428,5,100,1,15
sigm,75,1.107056493815845,5,100,1,15
lin,75,1.0987678632178741,5,100,1,15
tanh,75,1.099391855471104,5,100,1,15
rbf_l2,75,1.1041018748110298,5,100,1,15
rbf_linf,75,1.1337285352993611,5,100,1,15
sigm,100,1.087491390115954,5,100,1,15
lin,100,1.0829362565952114,5,100,1,15
tanh,100,1.0840849926809604,5,100,1,15
rbf_l2,100,1.087166438394425,5,100,1,15
rbf_linf,100,1.4433570527129786,5,100,1,15
sigm,125,1.0846300443274686,5,100,1,15
lin,125,1.083018070988816,5,100,1,15
tanh,125,1.0670109037892217,5,100,1,15
rbf_l2,125,1.078499744198875,5,100,1,15
rbf_linf,125,1.1025025713738175,5,100,1,15
sigm,150,1.0637590828682841,5,100,1,15
lin,150,1.0895386162214211,5,100,1,15
tanh,150,1.0544064569561107,5,100,1,15
rbf_l2,150,1.0523221203605728,5,100,1,15
rbf_linf,150,1.0779371618390683,5,100,1,15
sigm,175,1.042110055818339,5,100,1,15
lin,175,1.0803062505227095,5,100,1,15
tanh,175,1.037320655875412,5,100,1,15
rbf_l2,175,1.0560438741513125,5,100,1,15
rbf_linf,175,1.0706336735632929,5,100,1,15
sigm,200,1.0381706336661165,5,100,1,15
lin,200,1.0807480650331083,5,100,1,15
tanh,200,1.041108642740644,5,100,1,15
rbf_l2,200,1.0504276006669209,5,100,1,15
rbf_linf,200,1.0562069263652647,5,100,1,15
sigm,33,1.1692982845348765,7,100,1,15
lin,33,1.1617080588570052,7,100,1,15
tanh,33,1.1641246606222961,7,100,1,15
rbf_l2,33,1.1880259991477413,7,100,1,15
rbf_linf,33,1.1925871989057382,7,100,1,15
sigm,50,1.1092665266238169,7,100,1,15
lin,50,1.1296218741175785,7,100,1,15
tanh,50,1.1238243651045148,7,100,1,15
rbf_l2,50,1.1265455426744855,7,100,1,15
rbf_linf,50,1.1591191832250294,7,100,1,15
sigm,75,1.110013377716595,7,100,1,15
lin,75,1.101231437883163,7,100,1,15
tanh,75,1.1039830354582656,7,100,1,15
rbf_l2,75,1.10340157305222,7,100,1,15
rbf_linf,75,1.0990139725262058,7,100,1,15
sigm,100,1.0758559412403537,7,100,1,15
lin,100,1.085015187085165,7,100,1,15
tanh,100,1.0772251291344959,7,100,1,15
rbf_l2,100,1.0866967050639595,7,100,1,15
rbf_linf,100,1.0739254183659437,7,100,1,15
sigm,125,1.063564015920898,7,100,1,15
lin,125,1.0859953320293154,7,100,1,15
tanh,125,1.0669607838821615,7,100,1,15
rbf_l2,125,1.0800810176315028,7,100,1,15
rbf_linf,125,1.120524087868202,7,100,1,15
sigm,150,1.0583327894308097,7,100,1,15
lin,150,1.0887073496967332,7,100,1,15
tanh,150,1.0598720732301377,7,100,1,15
rbf_l2,150,1.054897278784058,7,100,1,15
rbf_linf,150,1.0948528739103958,7,100,1,15
sigm,175,1.0443476964023026,7,100,1,15
lin,175,1.0804115027928254,7,100,1,15
tanh,175,1.0495878992964294,7,100,1,15
rbf_l2,175,1.0512785577811765,7,100,1,15
rbf_linf,175,1.2783727580215067,7,100,1,15
sigm,200,1.037285535058053,7,100,1,15
lin,200,1.081609812843673,7,100,1,15
tanh,200,1.0499377288578062,7,100,1,15
rbf_l2,200,1.0480813972048162,7,100,1,15
rbf_linf,200,1.0751099065115197,7,100,1,15
sigm,33,1.164840261884382,7,100,1,15
lin,33,1.1586935700672014,7,100,1,15
tanh,33,1.1707049610107905,7,100,1,15
rbf_l2,33,1.1603366813451184,7,100,1,15
rbf_linf,33,1.1677155710443465,7,100,1,15
sigm,50,1.1198573182056297,7,100,1,15
lin,50,1.1229490532742603,7,100,1,15
tanh,50,1.1111220324993092,7,100,1,15
rbf_l2,50,1.1291843937523969,7,100,1,15
rbf_linf,50,1.1448706237775514,7,100,1,15
sigm,75,1.0946390927750878,7,100,1,15
lin,75,1.1005435592061967,7,100,1,15
tanh,75,1.1048211328541577,7,100,1,15
rbf_l2,75,1.1041381376047408,7,100,1,15
rbf_linf,75,1.0876558811345227,7,100,1,15
sigm,100,1.0813644546359986,7,100,1,15
lin,100,1.0993289199066674,7,100,1,15
tanh,100,1.0787981515091363,7,100,1,15
rbf_l2,100,1.0846432177383305,7,100,1,15
rbf_linf,100,1.0894695441031328,7,100,1,15
sigm,125,1.0853198833311253,7,100,1,15
lin,125,1.0841399992406011,7,100,1,15
tanh,125,1.072733782459555,7,100,1,15
rbf_l2,125,1.0733313232549289,7,100,1,15
rbf_linf,125,1.0654184655809975,7,100,1,15
sigm,150,1.0560459784112464,7,100,1,15
lin,150,1.088111625452369,7,100,1,15
tanh,150,1.0742752420529766,7,100,1,15
rbf_l2,150,1.0631948047107942,7,100,1,15
rbf_linf,150,1.0729589320916832,7,100,1,15
sigm,175,1.037391594680939,7,100,1,15
lin,175,1.100846876810235,7,100,1,15
tanh,175,1.0579361407550847,7,100,1,15
rbf_l2,175,1.0538070505384256,7,100,1,15
rbf_linf,175,1.0798170323863017,7,100,1,15
sigm,200,1.0428543813671192,7,100,1,15
lin,200,1.0842712710210494,7,100,1,15
tanh,200,1.0438409976369123,7,100,1,15
rbf_l2,200,1.0467170225429618,7,100,1,15
rbf_linf,200,1.0593856141282871,7,100,1,15
sigm,33,1.1716903832603147,7,100,1,15
lin,33,1.1637432462248285,7,100,1,15
tanh,33,1.1610456374934008,7,100,1,15
rbf_l2,33,1.1254408227252215,7,100,1,15
rbf_linf,33,1.1562773185096205,7,100,1,15
sigm,50,1.1322460828366627,7,100,1,15
lin,50,1.128023331937019,7,100,1,15
tanh,50,1.1315902426927706,7,100,1,15
rbf_l2,50,1.119344198184273,7,100,1,15
rbf_linf,50,1.1322690394437225,7,100,1,15
sigm,75,1.1063759643752342,7,100,1,15
lin,75,1.0970113334774012,7,100,1,15
tanh,75,1.1077640470771473,7,100,1,15
rbf_l2,75,1.0957989338597716,7,100,1,15
rbf_linf,75,1.1154310951812119,7,100,1,15
sigm,100,1.080948365815129,7,100,1,15
lin,100,1.0896746490796798,7,100,1,15
tanh,100,1.0756246364020536,7,100,1,15
rbf_l2,100,1.097549736218133,7,100,1,15
rbf_linf,100,1.1090103876081354,7,100,1,15
sigm,125,1.0659447416974603,7,100,1,15
lin,125,1.0844046277286878,7,100,1,15
tanh,125,1.0705460746204702,7,100,1,15
rbf_l2,125,1.0818827170968828,7,100,1,15
rbf_linf,125,1.0873727876127541,7,100,1,15
sigm,150,1.0726491416784896,7,100,1,15
lin,150,1.0789065995705704,7,100,1,15
tanh,150,1.0477868151472374,7,100,1,15
rbf_l2,150,1.0586960174690703,7,100,1,15
rbf_linf,150,1.0668585337187517,7,100,1,15
sigm,175,1.055076931801907,7,100,1,15
lin,175,1.0819073747289103,7,100,1,15
tanh,175,1.0385721348614565,7,100,1,15
rbf_l2,175,1.0494451539441978,7,100,1,15
rbf_linf,175,1.0741371121302072,7,100,1,15
sigm,200,1.054385506283762,7,100,1,15
lin,200,1.0852745639727281,7,100,1,15
tanh,200,1.0459972563496278,7,100,1,15
rbf_l2,200,1.0434006931389639,7,100,1,15
rbf_linf,200,1.0600204024932676,7,100,1,15
